Date,Lift.time,blh,blh+,BLH,ams,ams+,AMS,GZS,STB,WTP,CAT,SRM,LNG,LMB,SUN,BLC,BFN,CRP,SEL,HKS,ANF,CHP
1/30/2006,12:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,12:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2006,16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,8:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,8:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,11:00,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,12:00,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,12:00,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,13:00,0,0,0,139,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,13:00,0,0,0,247,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,14:00,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,14:00,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,15:00,0,0,0,6,0,6,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1/31/2006,15:00,0,0,0,32,0,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2/1/2006,13:49,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2006,13:49,0,0,0,109,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2006,15:00,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2006,15:00,0,0,0,104,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2006,16:00,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2006,16:00,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2006,10:05,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2006,10:05,0,0,0,11,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2006,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2006,11:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2/2/2006,14:43,0,0,0,52,0,52,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
2/2/2006,14:43,0,0,0,14,0,14,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
2/2/2006,16:00,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2/2/2006,16:00,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2/3/2006,8:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,8:25,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,12:01,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,12:01,9,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,13:01,2,0,2,997,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,13:01,0,0,0,608,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,13:30,1,0,1,580,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,13:30,0,0,0,379,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,14:00,0,0,0,293,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,14:00,0,0,0,290,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,14:45,0,0,0,387,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,14:45,0,0,0,339,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,15:00,0,0,0,311,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,15:00,0,0,0,208,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,15:30,0,0,0,537,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,15:30,0,0,0,322,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,16:00,0,0,0,493,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,16:00,1,0,1,326,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,16:30,0,0,0,154,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,16:30,0,0,0,123,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,17:00,0,0,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,17:00,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,17:16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2006,17:16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,13:03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,13:03,0,0,0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,13:55,1,0,1,136,0,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,13:55,0,0,0,132,0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,14:30,0,0,0,185,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,14:30,0,0,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,15:00,0,0,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,15:00,0,0,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,15:23,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2006,15:23,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,9:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,9:40,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,11:00,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,11:00,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,12:00,0,0,0,14,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/6/2006,12:00,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,13:00,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,13:00,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,14:00,0,0,0,15,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,14:00,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,15:00,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2006,15:00,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2006,10:05,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2006,10:05,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2006,11:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2006,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,9:46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,9:46,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,11:00,0,0,0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,11:00,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,12:00,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,12:00,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,13:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,13:00,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,14:00,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,14:00,0,0,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,15:00,0,0,0,248,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,15:00,0,0,0,359,0,359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,15:30,0,0,0,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,15:30,0,0,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,16:00,0,0,0,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/2006,16:00,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,12:47,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,12:47,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,14:00,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,14:00,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,15:02,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,15:02,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,15:30,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2006,15:30,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,8:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,8:42,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,12:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,12:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,13:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,15:08,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,15:08,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,16:05,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,16:05,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,8:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,8:44,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,14:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,14:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,12:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,12:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,15:00,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,15:00,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,8:33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,8:33,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,11:42,0,0,0,9,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,11:42,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,13:03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2/16/2006,13:03,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,15:52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,15:52,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,16:52,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,16:52,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,9:40,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,9:40,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,10:15,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2/17/2006,10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,11:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,11:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,12:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,12:03,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,13:07,0,0,0,73,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,13:07,0,0,0,141,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,14:00,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,14:00,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,15:00,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,12:30,0,0,0,30,1,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2/18/2006,12:30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,14:00,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,14:00,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,15:00,0,0,0,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,15:00,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,16:05,0,0,0,128,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,16:05,0,0,0,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,17:00,0,0,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,17:00,0,0,0,26,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,11:07,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,11:07,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,14:00,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,14:00,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,15:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,15:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,10:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,10:52,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,12:01,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,12:01,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,13:00,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,13:00,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,14:00,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,14:00,0,0,0,185,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,15:00,0,0,0,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,15:00,0,0,0,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,16:03,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,16:03,0,0,0,83,0,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2/21/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,13:40,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,13:40,0,0,0,119,0,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2/22/2006,14:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,14:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,10:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,10:44,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,12:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,12:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,13:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,14:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,14:42,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,8:30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,9:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,9:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,12:14,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,12:14,0,0,0,49,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,14:32,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,14:32,0,0,0,232,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,15:00,0,0,0,139,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,15:00,0,0,0,198,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,15:33,0,0,0,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,15:33,0,0,0,261,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,16:00,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,16:00,0,0,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,16:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,16:32,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2006,23:59,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2006,11:17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2006,11:17,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
